
TD Q-learning:

0 0	0 1	0 2	0 3	0 4	0 5	1 0	1 1	1 2	1 3	1 4	1 5	2 0	2 1	2 2	2 3	2 4	2 5	3 0	3 1	3 2	3 3	3 4	3 5	4 0	4 1	4 2	4 3	4 4	4 5	5 0	5 1	5 2	5 3	5 4	5 5	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.032136081945358	2.1279925690072137	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.0916712719325075	2.2043872456888782	2.3117151479377247	0.0	2.902133674489845	3.0	2.0185985731214364	1.9719003207213768	2.351006939540384	0.0	2.803070677570822	2.862570148857626	1.5662070962173236	1.8948156094761976	2.5415678585840604	2.6446919576774457	2.726385440763848	2.8375357136391526	1.0	-1.0	2.3303328004445154	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.032136081945358	2.1279925690072137	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.094640340368024	2.2068826784698454	2.3101774795064394	0.0	2.8323122895328416	3.0	2.0192198330579822	1.9713964203478591	2.3616899612116535	0.0	2.8026029188310315	2.8497813828814635	1.5662070962173236	1.8948156094761976	2.5277887376337898	2.6456647416333174	2.7270815155652905	2.8375357136391526	1.0	-1.0	2.3303328004445154	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.032136081945358	2.1279925690072137	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.0975773263963435	2.2091492025060218	2.3094097574404624	0.0	2.8323122895328416	3.0	2.017041482157116	1.970934611301669	2.368194534698479	0.0	2.8005195947484536	2.859407616935688	1.5662070962173236	1.8948156094761976	2.5314747130160975	2.646617331449905	2.727683553643799	2.8375357136391526	1.0	-1.0	2.3303328004445154	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.031237511174181	2.1279925690072137	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.0935432314496305	2.211243087427714	2.309099482799134	0.0	2.8323122895328416	3.0	2.018038597075141	1.9704098521984554	2.374508096321731	0.0	2.8005195947484536	2.859407616935688	1.5662070962173236	1.8948156094761976	2.53495990001748	2.643373402123716	2.731010569915908	2.8375357136391526	1.0	-1.0	2.3303328004445154	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.031237511174181	2.1279925690072137	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.0967876336930433	2.2144879603154117	2.29983502861908	0.0	2.8323122895328416	3.0	2.0187806616961934	1.9699417984597085	2.385359562485515	0.0	2.7995726626526367	2.86786179454818	1.5662070962173236	1.8948156094761976	2.5234730294775685	2.644737634478953	2.7311310368492907	2.8375357136391526	1.0	-1.0	2.3303328004445154	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.031237511174181	2.1279925690072137	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1000270183588867	2.21574350627145	2.30120371945539	0.0	2.8323122895328416	3.0	2.0196477912463164	1.969518856470374	2.389681742507297	0.0	2.7995347256997207	2.875288671693816	1.5662070962173236	1.8948156094761976	2.5143040618506656	2.6418591777040183	2.7311667087834364	2.8375357136391526	1.0	-1.0	2.3303328004445154	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.031237511174181	2.135744417126089	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1031469631850914	2.2091066421508447	2.302754584163708	0.0	2.8323122895328416	3.0	2.0206331619376208	1.9691439014187346	2.3934904476551004	0.0	2.8002155418368835	2.881814873877456	1.5662070962173236	1.8948156094761976	2.5186554158774492	2.6433304729542915	2.7311964826576802	2.8375357136391526	1.0	-1.0	2.3303328004445154	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.031237511174181	2.135744417126089	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1056999377269485	2.2108220705077763	2.3044437202360717	0.0	2.8323122895328416	3.0	2.021724558971437	1.9688194446780216	2.397327019983261	0.0	2.798278221627975	2.887551198415854	1.5662070962173236	1.8948156094761976	2.5227958248120914	2.63642244754782	2.7312776185960446	2.8375357136391526	1.0	-1.0	2.3303328004445154	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.031237511174181	2.135744417126089	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.110652289662743	2.214248360425725	2.3060223960656403	0.0	2.8323122895328416	3.0	2.0189520115428126	1.9676736152948446	2.371924614963565	0.0	2.8002521698347866	2.8925946203862476	1.5662070962173236	1.8948156094761976	2.5092748523470703	2.6382565692922553	2.731199357306455	2.8375357136391526	1.0	-1.0	2.1551572041833507	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.031237511174181	2.135744417126089	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.113057720252224	2.2168367641051647	2.2971896807482586	0.0	2.8323122895328416	3.0	2.020501062440195	1.9673427567354091	2.3782387148628765	0.0	2.7998648702186597	2.8801642820084257	1.5662070962173236	1.8948156094761976	2.4753493536464535	2.6358373218249636	2.731282934826082	2.8375357136391526	1.0	-1.0	2.0609264326988925	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.031237511174181	2.135744417126089	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1154699333659566	2.2178059659547342	2.29827222914738	0.0	2.8323122895328416	3.0	2.02209091474759	1.9670812834545328	2.3802974939878254	0.0	2.800970424927283	2.886050390432627	1.5662070962173236	1.8948156094761976	2.4819937956436484	2.6377045419789145	2.7313292887352523	2.8375357136391526	1.0	-1.0	2.0609264326988925	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.031237511174181	2.135744417126089	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1177956846939043	2.2190066808822304	2.283948883381887	0.0	2.8323122895328416	3.0	2.0237197767164883	1.9668880345847768	2.3841107022807293	0.0	2.8022377307095017	2.8754583816065478	1.5662070962173236	1.8948156094761976	2.477590136971667	2.639448947760284	2.731458767460868	2.8375357136391526	1.0	-1.0	2.0609264326988925	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.031237511174181	2.135744417126089	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1200534048122943	2.2191236065726385	2.2862142084469204	0.0	2.892121091859673	3.0	2.0253812893998457	1.9667618286934072	2.3859312223645275	0.0	2.798577581037541	2.8754583816065478	1.5662070962173236	1.8948156094761976	2.4843050950943644	2.6410843935898187	2.7316772551180573	2.8375357136391526	1.0	-1.0	2.0609264326988925	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.031237511174181	2.135744417126089	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1221851369333704	2.219358521005406	2.288448333163055	0.0	2.892121091859673	3.0	2.0270703515376587	1.966701297130905	2.388055667250202	0.0	2.7993539711731725	2.8747230805227795	1.5662070962173236	1.8948156094761976	2.4906541668432793	2.642624156917959	2.7315913356016277	2.8375357136391526	1.0	-1.0	2.0609264326988925	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.031237511174181	2.135744417126089	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1242051445673638	2.219702942586869	2.2869990709791015	0.0	2.892121091859673	3.0	2.02877923896756	1.9667049375093644	2.390441234207458	0.0	2.791487900917754	2.881188217303741	1.5662070962173236	1.8948156094761976	2.496657236913841	2.6440548572700067	2.7305490889294775	2.8375357136391526	1.0	-1.0	2.0609264326988925	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.031237511174181	2.1418705909250746	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.126126342755458	2.2123364080601036	2.2894548319037153	0.0	2.892121091859673	3.0	2.030501347489179	1.9667710229249693	2.3930492066207716	0.0	2.7934709801151856	2.8868860907702305	1.5662070962173236	1.8948156094761976	2.5023317980201587	2.645321440819193	2.729999070504702	2.8375357136391526	1.0	-1.0	2.0609264326988925	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.031237511174181	2.1418705909250746	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.127514625246757	2.2131237074433825	2.2919158794311723	0.0	2.892121091859673	3.0	2.032231065534752	1.9668976518007297	2.3958445291525097	0.0	2.7845417439170492	2.8848087511178075	1.5662070962173236	1.8948156094761976	2.5076902410813613	2.6464672192135095	2.728356801521276	2.8375357136391526	1.0	-1.0	2.0609264326988925	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.031237511174181	2.1430556905527363	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1288497628317042	2.1927394218349665	2.2948258752805906	0.0	2.892121091859673	3.0	2.03563173427439	1.9598837088089682	2.362395904576191	0.0	2.787510460738112	2.8900533834832456	1.5662070962173236	1.897932749373632	2.512747045692551	2.6474291960055547	2.72744105740792	2.8375357136391526	1.0	-1.0	2.0609264326988925	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.039916364295995	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.120407418172832	2.1902939419548093	2.282256487519362	0.0	2.892121091859673	3.0	2.037234890639026	1.9604502747521342	2.367750271319192	0.0	2.769723717827104	2.8946804047014023	1.5662070962173236	1.897932749373632	2.5175112732841423	2.644180362209615	2.7230929914178774	2.8375357136391526	1.0	-1.0	2.0609264326988925	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.039916364295995	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1208653675626463	2.191895039794884	2.2836017874835948	0.0	2.892121091859673	3.0	2.0383369869610366	1.9610540368728149	2.3730590091371067	0.0	2.7749828617545482	2.891704713304858	1.5662070962173236	1.897932749373632	2.488139503356762	2.644947213366776	2.721447170264046	2.8375357136391526	1.0	-1.0	2.1934806878431727	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.039916364295995	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1213874719657575	2.1934798923006777	2.28518659024923	0.0	2.892121091859673	3.0	2.039405644952314	1.9573509067517123	2.3762062880829427	0.0	2.7794645621686667	2.896114919066295	1.5662070962173236	1.8978125747638683	2.4944289398678765	2.6455560976418337	2.7203381348575144	2.8375357136391526	1.0	-1.0	2.1934806878431727	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.039916364295995	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1219690151763633	2.195062424222765	2.283232232425294	0.0	2.892121091859673	3.0	2.037571527896725	1.9581462806226209	2.379543137501706	0.0	2.7731449469740084	2.892985097781514	1.5662070962173236	1.8978125747638683	2.5003157252767436	2.641983809495382	2.718124834608844	2.8375357136391526	1.0	-1.0	2.1934806878431727	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.039916364295995	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.122606352724743	2.197266780690671	2.2766526081823097	0.0	2.892121091859673	3.0	2.0387304177531185	1.9588453460169377	2.3792868155278626	0.0	2.780264771502003	2.878669272392747	1.5662070962173236	1.8978125747638683	2.5055412979242218	2.6424029120289854	2.7069599009566367	2.8375357136391526	1.0	-1.0	2.1934806878431727	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.039916364295995	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1233313675909726	2.198175767094125	2.279033078408476	0.0	2.892121091859673	3.0	2.039861968366493	1.959560423066766	2.383107777198026	0.0	2.7830199164477536	2.8845244884696197	1.5662070962173236	1.8978125747638683	2.5104271419693878	2.642239046154078	2.707386429858214	2.8375357136391526	1.0	-1.0	2.1934806878431727	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.039916364295995	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1238395173743223	2.1837934289698873	2.2814969735728168	0.0	2.892121091859673	3.0	2.0420618527384753	1.9610324880471435	2.3869881364507286	0.0	2.7860532904852615	2.8897019660632113	1.5662070962173236	1.8978125747638683	2.5149575932666037	2.6380680830724517	2.7079905553362833	2.8375357136391526	1.0	-1.0	2.1934806878431727	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.039916364295995	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.123732165653859	2.185696442144462	2.284042617702077	0.0	2.9150780058841135	3.0	2.0430854043727993	1.9617869265888377	2.3937669626938973	0.0	2.777344887750779	2.8897019660632113	1.5662070962173236	1.8978125747638683	2.4829285777295973	2.6382528653071518	2.7084828420351346	2.8375357136391526	1.0	-1.0	2.274259050040794	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.039916364295995	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1237382745003006	2.187631360366838	2.2868401742416826	0.0	2.9150780058841135	3.0	2.0440518494993314	1.9625503762378707	2.3915498075464927	0.0	2.777344887750779	2.8942812881014826	1.5662070962173236	1.8978125747638683	2.4890624921381823	2.637972298491296	2.7034465343439757	2.812225299686251	1.0	-1.0	2.274259050040794	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.039916364295995	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1237382745003006	2.1896099671980043	2.2893301519769427	0.0	2.9150780058841135	3.0	2.0440518494993314	1.968517640242452	2.393573927071021	0.0	2.7817818912148486	2.898332559772392	1.5662070962173236	1.8978125747638683	2.4568558339188744	2.6378712037078773	2.7039176808462293	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.044484070362257	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.116228045132047	2.1916132428059374	2.2917879590393433	0.0	2.9150780058841135	3.0	2.0449697122981356	1.9690691758366743	2.393494175945525	0.0	2.7861727228726783	2.901917553005706	1.5662070962173236	1.8978125747638683	2.464725627357222	2.637806951302045	2.704689490689236	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.044484070362257	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.116228045132047	2.193638070884362	2.294088747373154	0.0	2.9150780058841135	3.0	2.0449697122981356	1.9749350772806622	2.393901866046957	0.0	2.7904792348176524	2.9050907108581687	1.5662070962173236	1.8978125747638683	2.4720424219468313	2.633781831758707	2.705734618946631	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.044484070362257	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1171063977362174	2.195674801509614	2.2962717554875556	0.0	2.9150780058841135	3.0	2.03935640903276	1.9753893952585717	2.3947319772849203	0.0	2.795581810677249	2.9050907108581687	1.5662070962173236	1.8978125747638683	2.478576777528632	2.6340976666618334	2.707025026879416	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.044484070362257	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1180484576090888	2.197716441821896	2.2983698042428453	0.0	2.9150780058841135	3.0	2.0401791844534096	1.9707232110441055	2.395909672391105	0.0	2.803495075646855	2.9079000291824353	1.5662070962173236	1.8994693202020232	2.4846780258159695	2.6341504334460577	2.698782391709381	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.044484070362257	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.119050770345326	2.1997581580483745	2.3004091223455387	0.0	2.9150780058841135	3.0	2.041006727688761	1.9710528535768035	2.3973863127100374	0.0	2.806731040829489	2.9103878307754067	1.5662070962173236	1.8994693202020232	2.490358953148245	2.6339989308316674	2.701582218669763	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.044484070362257	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.120109815974905	2.201796797384496	2.302411346444875	0.0	2.9150780058841135	3.0	2.035750956734383	1.971503868812869	2.3991171894360432	0.0	2.8098913681134676	2.912591445295024	1.5662070962173236	1.8994693202020232	2.4956354028666823	2.630047152311837	2.7044092716622483	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.044484070362257	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.120109815974905	2.1892964375898103	2.3043940537840757	0.0	2.9150780058841135	3.0	2.035750956734383	1.9829564377117157	2.4010614518222018	0.0	2.8129575016959887	2.9145438065703484	1.5662070962173236	1.8994693202020232	2.500279353634094	2.626537872792056	2.707255706898549	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.044484070362257	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.113949116637717	2.183859348176952	2.295833634184063	0.0	2.9150780058841135	3.0	2.0389968654409025	1.9823173965207679	2.375545859900655	0.0	2.815915635447538	2.916273977476653	1.5662070962173236	1.8994693202020232	2.5043651520742785	2.627410705011939	2.7101129099236805	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.044484070362257	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1144038568099686	2.1864969777553522	2.2967968193219455	0.0	2.9150780058841135	3.0	2.0396778560751065	1.9821829581245984	2.3757833020469508	0.0	2.81875590272411	2.917807611278144	1.5662070962173236	1.8994693202020232	2.50822715519588	2.6284075788657733	2.7129719151770515	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.0319022359259025	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1080540251522466	2.1890417021302646	2.2977151298568925	0.0	2.9150780058841135	3.0	2.037517600498065	1.982077880975163	2.3799116931560604	0.0	2.8214716874914965	2.9191673572322543	1.5662070962173236	1.8994693202020232	2.511889421190075	2.6295204267695715	2.715823730235445	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.0319022359259025	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1091269049250956	2.191496291732488	2.2988234097585556	0.0	2.9150780058841135	3.0	2.035158902291655	1.9818992757948706	2.3840050911451693	0.0	2.8240590396399172	2.920373217280612	1.5662070962173236	1.8994693202020232	2.5153737515958534	2.630741153623781	2.7186595817794705	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.0319022359259025	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.110274954909571	2.193875838276056	2.296543703425139	0.0	2.9150780058841135	3.0	2.035791147803154	1.9816427852875964	2.3880549335264982	0.0	2.8265161797125353	2.9214428598049884	1.5662070962173236	1.8994693202020232	2.5186998526461375	2.632061652498806	2.7214710976027274	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.0319022359259025	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1066648582702117	2.1841764056694144	2.2980685717904223	0.0	2.9150780058841135	3.0	2.034976366055304	1.980885564982381	2.3652898588882416	0.0	2.828843080300264	2.9223918956861357	1.5662070962173236	1.8994693202020232	2.521885485828599	2.6334738307041863	2.724250436669177	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.0319022359259025	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.107540265160855	2.1868989447284037	2.2982824612115373	0.0	2.9150780058841135	3.0	2.035495348643197	1.9806597455264234	2.3784965560703384	0.0	2.8314587617812097	2.9075109016141645	1.5662070962173236	1.8994693202020232	2.499051618281822	2.634969642246451	2.726990377259976	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.0319022359259025	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1086519839800153	2.1760170422959932	2.299266241409028	0.0	2.9150780058841135	3.0	2.0365869987273646	1.9754253478241686	2.3818743400234488	0.0	2.832087323116058	2.909991316877308	1.5662070962173236	1.9015453079141982	2.503741617891406	2.632593972223455	2.7297155378305855	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.0319022359259025	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.1012033919553588	2.156460297700452	2.299771002788969	0.0	2.9150780058841135	3.0	2.0387508645529597	1.9710358931368648	2.358729346151698	0.0	2.832879294383747	2.9121941076798064	1.5662070962173236	1.9027646757999725	2.5079521508617635	2.635489444693357	2.7210264601685865	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.0319022359259025	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.0936284733878034	2.1512365532072573	2.2816042263049248	0.0	2.9150780058841135	3.0	2.0385924185917323	1.9715546829168678	2.363828939072998	0.0	2.8337948218285907	2.914150799143564	1.5662070962173236	1.9027646757999725	2.512067558892122	2.636648143378723	2.724294848749662	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.0319022359259025	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.0936284733878034	2.1512365532072573	2.2816042263049248	0.0	2.9150780058841135	3.0	2.0385924185917323	1.9669734050002048	2.363828939072998	0.0	2.820616805475325	2.915889285526354	1.5980154745998736	1.9283950758955397	2.5159789207993657	2.634008331596008	2.7290788821519616	2.812225299686251	1.0	-1.0	2.2767724283105393	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.0319022359259025	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.074869569764751	2.13511896353527	2.279125691237388	0.0	2.9150780058841135	3.0	2.0314681433325754	1.9719301111251468	2.346076070908032	0.0	2.820616805475325	2.9174342542643443	1.5980154745998736	1.9283950758955397	2.4886269754487245	2.6357591569154053	2.7302028844864323	2.8287877443189737	1.0	-1.0	2.272334311444964	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.0319022359259025	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.074869569764751	2.1394085130488127	2.2793325856422237	0.0	2.9150780058841135	3.0	2.0314681433325754	1.9755693367156686	2.350764077031948	0.0	2.8228800323322503	2.9174342542643443	1.5980154745998736	1.9283950758955397	2.494029958050566	2.6374679732045654	2.7318622433607143	2.8287877443189737	1.0	-1.0	2.272334311444964	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.0319022359259025	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.0750425225504654	2.1434787371510287	2.2798019153926328	0.0	2.9150780058841135	3.0	2.0306328013133714	1.9754116269007964	2.355487227671432	0.0	2.812402843949145	2.9120697568103906	1.5980154745998736	1.9283950758955397	2.499178955962946	2.63134881715075	2.734102640908561	2.8287877443189737	1.0	-1.0	2.272334311444964	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.0319022359259025	2.135925069894921	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.076744254686161	2.1545240208654426	2.2773635699676142	0.0	2.9150780058841135	3.0	2.0258243326557417	1.9747089644451457	2.311905587011613	0.0	2.8151220916013533	2.90731006707512	1.5980154745998736	1.9283950758955397	2.503574264506859	2.6296695437614868	2.7348601725165826	2.8287877443189737	1.0	-1.0	2.272334311444964	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.0231742977086684	2.0749803335002417	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.077633817753045	2.153696119248396	2.275677608974923	0.0	2.9150780058841135	3.0	2.025352029513466	1.9743832087996838	2.319511168684296	0.0	2.8151220916013533	2.9097719042821595	1.5980154745998736	1.9283950758955397	2.5075608367613267	2.6320371366934947	2.736766469494962	2.8332873738834476	1.0	-1.0	2.272334311444964	0.0	-1.0	-1.0	
1.8233800168029963	-1.0	1.0427517013831356	2.1348749389979913	2.559427347486242	2.601430873078775	2.0231742977086684	2.079236479160381	2.2463005543486605	0.0	-1.0	2.9299999999999997	2.077633817753045	2.1498652522403705	2.2710565404257	0.0	2.9150780058841135	3.0	2.025352029513466	1.9785770111470866	2.326889612266861	0.0	2.8173933888136187	2.9119626727714563	1.5980154745998736	1.9283950758955397	2.492907842361303	2.634372240950152	2.7375242220586036	2.8332873738834476	1.0	-1.0	2.2237517223077248	0.0	-1.0	-1.0	
